time,open,high,low,close
13/03/2024 03:00,1.0,1.0250161933372395,1.0,1.0250161933372395
13/03/2024 07:00,1.0250161933372395,1.068791193075008,1.0250161933372395,1.0531668867873984
13/03/2024 11:00,1.0531668867873984,1.0580346549496327,1.012499293838598,1.024970123789826
13/03/2024 15:00,1.024970123789826,1.045171926748574,1.0192401102184998,1.0343684170190197
13/03/2024 19:00,1.0343684170190197,1.055035148509228,1.0343684170190197,1.0388241640533245
13/03/2024 23:00,1.0388241640533245,1.0458767046274846,1.0282591285505183,1.0425420761541533
14/03/2024 03:00,1.0425420761541533,1.059819722147094,1.0362403317122955,1.0580802669596239
14/03/2024 07:00,1.0580802669596239,1.0647626065759315,1.0421675964622013,1.0421675964622013
14/03/2024 11:00,1.0421675964622013,1.0421675964622013,0.9851032623485336,0.9862643799904334
14/03/2024 15:00,0.9862643799904334,0.9937755131206438,0.9076032480135824,0.9076032480135824
14/03/2024 19:00,0.9076032480135824,0.9702748815751859,0.8774001061463602,0.9702748815751859
14/03/2024 23:00,0.9702748815751859,0.9922715837906614,0.890204151205857,0.890204151205857
15/03/2024 03:00,0.890204151205857,0.890204151205857,0.8035264759674902,0.8434468072962148
15/03/2024 07:00,0.8434468072962148,0.860278390831392,0.7778769665808138,0.8187980058408758
15/03/2024 11:00,0.8187980058408758,0.8399891487663294,0.7961347937628236,0.8353912995412431
15/03/2024 15:00,0.8353912995412431,0.9168063847050214,0.8245193169652334,0.9112240995875192
15/03/2024 19:00,0.9112240995875192,0.9190370124468855,0.808935185458545,0.8533234579661262
15/03/2024 23:00,0.8533234579661262,0.8941215072069076,0.8533234579661262,0.8669468641071245
16/03/2024 03:00,0.8669468641071245,0.8754251123482129,0.8531415240324238,0.8633315268557626
16/03/2024 07:00,0.8633315268557626,0.8756900397063883,0.8416473993920028,0.8443266391596473
16/03/2024 11:00,0.8443266391596473,0.8443266391596473,0.8135950356290529,0.8236399081504748
16/03/2024 15:00,0.8236399081504748,0.8371137674939132,0.7823076055983762,0.7823076055983762
16/03/2024 19:00,0.7823076055983762,0.8073647360533142,0.7534130149658477,0.7713904028149393
16/03/2024 23:00,0.7713904028149393,0.7713904028149393,0.7132942475295626,0.7627872663389732
17/03/2024 03:00,0.7627872663389732,0.7685930763981474,0.7360232278535015,0.7360232278535015
17/03/2024 07:00,0.7360232278535015,0.7921241362338137,0.7168452074878625,0.778687896225051
17/03/2024 11:00,0.778687896225051,0.7953791076566749,0.7725580225165518,0.7924092074731198
17/03/2024 15:00,0.7924092074731198,0.834629414843726,0.7924092074731198,0.8223863856384994
17/03/2024 19:00,0.8223863856384994,0.8430895376106899,0.8217690524579719,0.8430895376106899
17/03/2024 23:00,0.8430895376106899,0.8430895376106899,0.7804733934846823,0.803377501035575
18/03/2024 03:00,0.803377501035575,0.8464861759090874,0.803377501035575,0.8397103215561783
18/03/2024 07:00,0.8397103215561783,0.8397103215561783,0.8005994347374453,0.8140028280471827
18/03/2024 11:00,0.8140028280471827,0.8323269546218847,0.780781574908016,0.780781574908016
18/03/2024 15:00,0.780781574908016,0.813583233147417,0.7709510438387253,0.7885163106471769
18/03/2024 19:00,0.7885163106471769,0.8055596918184529,0.7814733706754284,0.7973904542760497
18/03/2024 23:00,0.7973904542760497,0.8177586564029262,0.7398390240945086,0.7398390240945086
19/03/2024 03:00,0.7398390240945086,0.7398390240945086,0.698538389979312,0.698538389979312
