time,open,high,low,close
05/06/2024 09:00,1.0,1.0,1.0,1.0
05/06/2024 13:00,1.0,1.0,1.0,1.0
05/06/2024 17:00,1.0,1.0,1.0,1.0
05/06/2024 21:00,1.0,1.0,1.0,1.0
06/06/2024 01:00,1.0,1.0,1.0,1.0
06/06/2024 05:00,1.0,1.0,0.9785733207400853,0.9807437229063651
06/06/2024 09:00,0.9807437229063651,0.9962376292310808,0.9768592269455417,0.9871946593325117
06/06/2024 13:00,0.9871946593325117,1.0082923889661408,0.9737529661574604,0.9780394946700355
06/06/2024 17:00,0.9780394946700355,0.9879001298922245,0.9458130030860384,0.9589680816686575
06/06/2024 21:00,0.9589680816686575,0.9647419774587623,0.958758338644419,0.9628741644320175
07/06/2024 01:00,0.9628741644320175,0.982856554628043,0.9546280428171042,0.982856554628043
07/06/2024 05:00,0.982856554628043,0.990536226627644,0.9730557898065443,0.9730557898065443
07/06/2024 09:00,0.9730557898065443,1.0147032912861074,0.9730557898065443,0.9735488036953234
07/06/2024 13:00,0.9735488036953234,0.996167138932339,0.9570468983343232,0.9570468983343232
07/06/2024 17:00,0.9570468983343232,0.9570468983343232,0.8373041999614462,0.8614839845721411
07/06/2024 21:00,0.8614839845721411,0.8778068965887584,0.8614839845721411,0.8723728783248932
08/06/2024 01:00,0.8723728783248932,0.875671502735555,0.8673850667528624,0.8673850667528624
08/06/2024 05:00,0.8673850667528624,0.8758597051788825,0.8626423791922122,0.870718556420131
08/06/2024 09:00,0.870718556420131,0.8738341245238876,0.8636241173039623,0.8636241173039623
08/06/2024 13:00,0.8636241173039623,0.8730979964013761,0.8598664683258287,0.8679274375232039
08/06/2024 17:00,0.8679274375232039,0.8719261586627044,0.8635748868393188,0.8635748868393188
08/06/2024 21:00,0.8635748868393188,0.8657557910197097,0.8593112389149207,0.8628596561188605
09/06/2024 01:00,0.8628596561188605,0.8635009394283202,0.8547643643931316,0.8602045632434442
09/06/2024 05:00,0.8602045632434442,0.8660984608830926,0.8580904031185741,0.8631126798147315
09/06/2024 09:00,0.8631126798147315,0.878886347846758,0.8621750296611365,0.878886347846758
09/06/2024 13:00,0.878886347846758,0.878886347846758,0.8607126289697352,0.8724770664544462
09/06/2024 17:00,0.8724770664544462,0.886235169796207,0.8724770664544462,0.8751126301642473
09/06/2024 21:00,0.8751126301642473,0.8786842376923324,0.86415094422403,0.8676024419413132
10/06/2024 01:00,0.8676024419413132,0.8791897520791644,0.8676024419413132,0.869632317445586
10/06/2024 05:00,0.869632317445586,0.8715959475339315,0.8567028666698105,0.8633641342026771
10/06/2024 09:00,0.8633641342026771,0.8644145453608325,0.8564066814975249,0.8573237017635045
10/06/2024 13:00,0.8573237017635045,0.8915672096089682,0.8531174274463489,0.8865270452139519
10/06/2024 17:00,0.8865270452139519,0.8919428307085729,0.8551134195408279,0.8678843418275867
10/06/2024 21:00,0.8678843418275867,0.8696507478361947,0.8575189635512231,0.8575189635512231
11/06/2024 01:00,0.8575189635512231,0.8596231906942355,0.7811724426227268,0.7876705104792827
11/06/2024 05:00,0.7876705104792827,0.7876705104792827,0.756725902331666,0.7615857525298662
11/06/2024 09:00,0.7615857525298662,0.7629596239180602,0.7315917920065028,0.7388661753009195
11/06/2024 13:00,0.7388661753009195,0.746841415816816,0.7045454536466123,0.7121255056237018
11/06/2024 17:00,0.7121255056237018,0.7573903705428319,0.70183261792474,0.7433104451319564
11/06/2024 21:00,0.7433104451319564,0.7558138956339919,0.7415415410188203,0.7417354545297269
12/06/2024 01:00,0.7417354545297269,0.7551384299097593,0.7288746749657424,0.7551384299097593
12/06/2024 05:00,0.7551384299097593,0.7551384299097593,0.7408220184751927,0.7499065949984216
12/06/2024 09:00,0.7499065949984216,0.8349327632457304,0.7496768815090326,0.8295392196979537
12/06/2024 13:00,0.8295392196979537,0.8585186410535455,0.8254931208622326,0.8443912789386815
12/06/2024 17:00,0.8443912789386815,0.8538952121789738,0.7444104735927399,0.775580826066251
12/06/2024 21:00,0.775580826066251,0.7970569549119481,0.7745416251075421,0.781980540528003
13/06/2024 01:00,0.781980540528003,0.781980540528003,0.722969480395878,0.7479813344058881
13/06/2024 05:00,0.7479813344058881,0.7508797183835624,0.7372426043527313,0.7443473915396722
13/06/2024 09:00,0.7443473915396722,0.7615041613043217,0.7316499396814183,0.7452423215848095
13/06/2024 13:00,0.7452423215848095,0.7709032983746467,0.6858186368716277,0.7076418681669854
13/06/2024 17:00,0.7076418681669854,0.7171915057393173,0.6957699838662647,0.6991913867984877
13/06/2024 21:00,0.6991913867984877,0.7118139162321554,0.6991913867984877,0.7037798090914952
14/06/2024 01:00,0.7037798090914952,0.7083826632761304,0.6935904025426773,0.702156389686266
14/06/2024 05:00,0.702156389686266,0.7202341254375858,0.7019902794864137,0.7198846347488282
14/06/2024 09:00,0.7198846347488282,0.72149087071808,0.7029691210602356,0.7144404331241602
14/06/2024 13:00,0.7144404331241602,0.7263384091670797,0.6434659920195867,0.6502944106846581
14/06/2024 17:00,0.6502944106846581,0.6699301479070462,0.6363457167660447,0.6597952023060132
14/06/2024 21:00,0.6597952023060132,0.6790628002990292,0.6597952023060132,0.6788801462427402
15/06/2024 01:00,0.6788801462427402,0.6822219457739618,0.6729775297514816,0.6813485208233557
15/06/2024 05:00,0.6813485208233557,0.6816922771115035,0.6713944638082022,0.6758271504612982
15/06/2024 09:00,0.6758271504612982,0.6814647833051933,0.6744849985701702,0.6807479106594563
15/06/2024 13:00,0.6807479106594563,0.6854431527618366,0.6761254552374105,0.6778870170286432
15/06/2024 17:00,0.6778870170286432,0.6780248926739192,0.6656894373016398,0.6716089338251151
