time,close
01/08/2024 00:00,0.572044027718625
01/08/2024 04:00,0.566793271340188
01/08/2024 08:00,0.576508540553
01/08/2024 12:00,0.571634346777062
01/08/2024 16:00,0.533497601585938
01/08/2024 20:00,0.578285790923937
02/08/2024 00:00,0.577709008960687
02/08/2024 04:00,0.568289231528438
02/08/2024 08:00,0.572813065175937
02/08/2024 12:00,0.567087321696688
02/08/2024 16:00,0.535661254444687
02/08/2024 20:00,0.507940403114437
03/08/2024 00:00,0.490836220243688
03/08/2024 04:00,0.499305036894375
03/08/2024 08:00,0.4994132053595
03/08/2024 12:00,0.505169665052375
03/08/2024 16:00,0.471145769018062
03/08/2024 20:00,0.468679741718625
04/08/2024 00:00,0.472956278093812
04/08/2024 04:00,0.472110699683
04/08/2024 08:00,0.470370120428438
04/08/2024 12:00,0.464639744632688
04/08/2024 16:00,0.422197511209
04/08/2024 20:00,0.426043180735533
05/08/2024 00:00,0.349742336529133
05/08/2024 04:00,0.298135414334375
05/08/2024 08:00,0.285969855143125
05/08/2024 12:00,0.283152964756188
05/08/2024 16:00,0.314323813740437
05/08/2024 20:00,0.31928731962725
06/08/2024 00:00,0.340692695005125
06/08/2024 04:00,0.341720237745188
06/08/2024 08:00,0.333250023102563
06/08/2024 12:00,0.3389005202495
06/08/2024 16:00,0.360861259409125
06/08/2024 20:00,0.354043795246187
07/08/2024 00:00,0.356266480404
07/08/2024 04:00,0.364529430318
07/08/2024 08:00,0.371125586963062
07/08/2024 12:00,0.359775050171125
07/08/2024 16:00,0.337854918234625
07/08/2024 20:00,0.330244824505813
08/08/2024 00:00,0.353230409940125
08/08/2024 04:00,0.365254986799938
08/08/2024 08:00,0.369402427519375
08/08/2024 12:00,0.38258161505175
08/08/2024 16:00,0.413071320376625
08/08/2024 20:00,0.43447304534475
09/08/2024 00:00,0.448995010480563
09/08/2024 04:00,0.441314962107875
09/08/2024 08:00,0.436433237168313
09/08/2024 12:00,0.427884754682563
09/08/2024 16:00,0.42553034140475
09/08/2024 20:00,0.43303273283625
10/08/2024 00:00,0.433799330853625
10/08/2024 04:00,0.430007571188875
10/08/2024 08:00,0.43869198041575
10/08/2024 12:00,0.435089386768688
10/08/2024 16:00,0.438043269272062
10/08/2024 20:00,0.441876470755813
11/08/2024 00:00,0.44421778645925
11/08/2024 04:00,0.443432832885438
11/08/2024 08:00,0.444526255001187
11/08/2024 12:00,0.429317467072125
11/08/2024 16:00,0.422667516093375
11/08/2024 20:00,0.395520979120188
12/08/2024 00:00,0.389756607645312
12/08/2024 04:00,0.387779199833375
12/08/2024 08:00,0.393000376556812
12/08/2024 12:00,0.410346233720937
12/08/2024 16:00,0.406086956045267
12/08/2024 20:00,0.399891274292375
13/08/2024 00:00,0.408025873763062
13/08/2024 04:00,0.402347684749
13/08/2024 08:00,0.396261732762875
13/08/2024 12:00,0.402851875325125
13/08/2024 16:00,0.433905481534313
13/08/2024 20:00,0.43225004451775
14/08/2024 00:00,0.4333219347525
14/08/2024 04:00,0.4364302678905
14/08/2024 08:00,0.438200883533187
14/08/2024 12:00,0.422026884522375
14/08/2024 16:00,0.399999339751312
14/08/2024 20:00,0.396930782038813
15/08/2024 00:00,0.38990322818575
15/08/2024 04:00,0.382522869436625
15/08/2024 08:00,0.384930924091812
15/08/2024 12:00,0.40161135006275
15/08/2024 16:00,0.389569891377813
15/08/2024 20:00,0.36317696917925
16/08/2024 00:00,0.370078347087938
16/08/2024 04:00,0.382040291274625
16/08/2024 08:00,0.38639246880975
16/08/2024 12:00,0.380319808471375
16/08/2024 16:00,0.397432602272937
16/08/2024 20:00,0.400966670999937
17/08/2024 00:00,0.399807652560937
17/08/2024 04:00,0.401103632181438
17/08/2024 08:00,0.401705890812437
17/08/2024 12:00,0.403977433022063
17/08/2024 16:00,0.407274680658375
17/08/2024 20:00,0.404449625698125
18/08/2024 00:00,0.4096558427095
18/08/2024 04:00,0.407824907513938
18/08/2024 08:00,0.41362978867125
18/08/2024 12:00,0.417007961172875
18/08/2024 16:00,0.411336166080812
18/08/2024 20:00,0.407602334055875
19/08/2024 00:00,0.388394427925
19/08/2024 04:00,0.388716908479313
19/08/2024 08:00,0.384240341921063
19/08/2024 12:00,0.387073322399313
19/08/2024 16:00,0.39432616377675
19/08/2024 20:00,0.400592522207875
20/08/2024 00:00,0.425681010615813
20/08/2024 04:00,0.438134985337188
20/08/2024 08:00,0.434278595608375
20/08/2024 12:00,0.424646965754857
20/08/2024 16:00,0.3998426033475
20/08/2024 20:00,0.4036868284755
21/08/2024 00:00,0.40110891406775
21/08/2024 04:00,0.406767996432688
21/08/2024 08:00,0.404925104978313
21/08/2024 12:00,0.40773494635825
21/08/2024 16:00,0.421166487064875
21/08/2024 20:00,0.444051852824063
22/08/2024 00:00,0.433644483539875
22/08/2024 04:00,0.432981902672125
22/08/2024 08:00,0.439753642048687
22/08/2024 12:00,0.43373206012675
22/08/2024 16:00,0.425365993104938
22/08/2024 20:00,0.427164467828375
23/08/2024 00:00,0.43175932797125
23/08/2024 04:00,0.435447070392687
23/08/2024 08:00,0.439665957647063
23/08/2024 12:00,0.442772250108125
23/08/2024 16:00,0.470092271893437
23/08/2024 20:00,0.504625176158312
24/08/2024 00:00,0.499575530978313
24/08/2024 04:00,0.502060337700188
24/08/2024 08:00,0.5065247592235
24/08/2024 12:00,0.50336511398325
24/08/2024 16:00,0.50480804800675
24/08/2024 20:00,0.500091465011812
25/08/2024 00:00,0.50464300735775
25/08/2024 04:00,0.502083876965063
25/08/2024 08:00,0.498559502189625
25/08/2024 12:00,0.501787614837
25/08/2024 16:00,0.503865982450938
25/08/2024 20:00,0.509912037989688
26/08/2024 00:00,0.503096939465937
26/08/2024 04:00,0.499375583670625
26/08/2024 08:00,0.496452866199375
26/08/2024 12:00,0.491426270182562
26/08/2024 16:00,0.491118736975625
26/08/2024 20:00,0.481674984885
27/08/2024 00:00,0.476671427653812
27/08/2024 04:00,0.477121216145187
27/08/2024 08:00,0.469183761495562
27/08/2024 12:00,0.458225286940875
27/08/2024 16:00,0.452389757105625
27/08/2024 20:00,0.421752396139625
28/08/2024 00:00,0.392570341220625
28/08/2024 04:00,0.393150204126313
28/08/2024 08:00,0.397120169622312
28/08/2024 12:00,0.3985932185424
28/08/2024 16:00,0.386700580468071
28/08/2024 20:00,0.3896807769194
29/08/2024 00:00,0.388848773552187
29/08/2024 04:00,0.394577815538313
29/08/2024 08:00,0.400603755674188
29/08/2024 12:00,0.418084667639188
29/08/2024 16:00,0.408541087089187
29/08/2024 20:00,0.39376703661525
30/08/2024 00:00,0.390116844002333
30/08/2024 04:00,0.389179135476643
30/08/2024 08:00,0.3963856010758
30/08/2024 12:00,0.3911873982644
30/08/2024 16:00,0.3802686589706
30/08/2024 20:00,0.388255963713538
31/08/2024 00:00,0.391304718060786
31/08/2024 04:00,0.391387740474625
31/08/2024 08:00,0.387724153112071
31/08/2024 12:00,0.389150708863286
31/08/2024 16:00,0.386269049333769
31/08/2024 20:00,0.3864514574278
01/09/2024 00:00,0.382359028684357
01/09/2024 04:00,0.371668091624357
01/09/2024 08:00,0.370534710577187
01/09/2024 12:00,0.3661465163978
01/09/2024 16:00,0.372541948980333
01/09/2024 20:00,0.367445142261
02/09/2024 00:00,0.357439244036733
02/09/2024 04:00,0.360745146184357
02/09/2024 08:00,0.371924520412625
02/09/2024 12:00,0.375977169095133
02/09/2024 16:00,0.377186712948429
02/09/2024 20:00,0.388623620127571
03/09/2024 00:00,0.392470254905833
03/09/2024 04:00,0.388632062457375
03/09/2024 08:00,0.386489122886375
03/09/2024 12:00,0.377358000817
03/09/2024 16:00,0.364875598075125
03/09/2024 20:00,0.367097543636938
04/09/2024 00:00,0.347082972246938
04/09/2024 04:00,0.33887099873075
04/09/2024 08:00,0.341262258188125
04/09/2024 12:00,0.34445251161475
04/09/2024 16:00,0.366575077049937
04/09/2024 20:00,0.367943726391187
05/09/2024 00:00,0.363328157150938
